time,r_shoulder_elev,r_elbow_flex,elbow_vel,elbow_acc,rep_index,fatigue_level
21.6000,20.000000,103.661158,-51.450443,-2579.139080,6,0.7551
21.6100,20.000000,103.005747,-75.209109,-1751.507864,6,0.7553
21.6200,20.000000,102.156976,-86.480600,-280.297369,6,0.7555
21.6300,20.000000,101.276135,-80.815057,1321.900416,6,0.7557
21.6400,20.000000,100.540675,-60.042592,2439.130813,6,0.7559
21.6500,20.000000,100.075283,-32.032440,2611.986498,6,0.7561
21.6600,20.000000,99.900026,-7.802862,1745.684080,6,0.7564
21.6700,20.000000,99.919226,2.881241,166.638573,6,0.7566
21.6800,20.000000,99.957651,-4.470090,-1504.797467,6,0.7568
21.6900,20.000000,99.829824,-27.214708,-2612.728778,6,0.7570
21.7000,20.000000,99.413357,-56.724666,-2740.858709,6,0.7572
21.7100,20.000000,98.695331,-82.031882,-1881.713160,6,0.7574
21.7200,20.000000,97.772719,-94.358929,-426.500051,6,0.7577
21.7300,20.000000,96.808152,-90.561883,1015.021306,6,0.7579
21.7400,20.000000,95.961482,-74.058503,1878.751763,6,0.7581
21.7500,20.000000,95.326982,-52.986848,1874.471525,6,0.7583
21.7600,20.000000,94.901745,-36.569072,1080.864608,6,0.7585
21.7700,20.000000,94.595601,-31.369556,-123.314346,6,0.7587
21.7800,20.000000,94.274354,-39.035359,-1246.290418,6,0.7590
21.7900,20.000000,93.814893,-56.295364,-1893.776613,6,0.7592
21.8000,20.000000,93.148446,-76.910892,-1907.833670,6,0.7594
21.8100,20.000000,92.276676,-94.452038,-1383.652896,6,0.7596
21.8200,20.000000,91.259405,-104.583949,-577.704615,6,0.7598
21.8300,20.000000,90.184997,-106.006130,229.804044,6,0.7600
21.8400,20.000000,89.139283,-99.987869,843.723714,6,0.7603
21.8500,20.000000,88.185239,-89.131656,1188.116063,6,0.7605
21.8600,20.000000,87.356650,-76.225547,1269.093709,6,0.7607
21.8700,20.000000,86.660728,-63.749782,1110.400587,6,0.7609
21.8800,20.000000,86.081654,-54.017536,715.457083,6,0.7611
21.8900,20.000000,85.580378,-49.440640,84.536405,6,0.7613
21.9000,20.000000,85.092841,-52.326808,-727.315377,6,0.7616
21.9100,20.000000,84.533841,-63.986947,-1559.843935,6,0.7618
21.9200,20.000000,83.813102,-83.523686,-2155.613246,6,0.7620
21.9300,20.000000,82.863368,-107.099212,-2245.469388,6,0.7622
21.9400,20.000000,81.671118,-128.433074,-1680.935967,6,0.7624
21.9500,20.000000,80.294706,-140.717932,-545.088791,6,0.7627
21.9600,20.000000,78.856760,-139.334850,828.467261,6,0.7629
21.9700,20.000000,77.508009,-124.148586,1959.298957,6,0.7631
21.9800,20.000000,76.373788,-100.148871,2414.170058,6,0.7633
21.9900,20.000000,75.505032,-75.865185,2005.412101,6,0.7635
22.0000,20.000000,74.856484,-60.040629,894.301628,6,0.7637
22.0100,20.000000,74.304219,-57.979153,-461.682584,6,0.7640
22.0200,20.000000,73.696901,-69.274280,-1504.823596,6,0.7642
22.0300,20.000000,72.918734,-88.075625,-1829.839773,6,0.7644
22.0400,20.000000,71.935389,-105.871076,-1372.217072,6,0.7646
22.0500,20.000000,70.801312,-115.519966,-436.383272,6,0.7648
22.0600,20.000000,69.624989,-114.598741,456.383858,6,0.7650
22.0700,20.000000,68.509337,-106.392289,830.382803,6,0.7653
22.0800,20.000000,67.497143,-97.991085,499.516776,6,0.7655
22.0900,20.000000,66.549516,-96.401953,-331.605144,6,0.7657
22.1000,20.000000,65.569104,-104.623188,-1166.016892,6,0.7659
22.1100,20.000000,64.457052,-119.722291,-1468.931310,6,0.7661
22.1200,20.000000,63.174659,-134.001814,-953.425231,6,0.7663
22.1300,20.000000,61.777016,-138.790796,248.864198,6,0.7666
22.1400,20.000000,60.398843,-129.024530,1625.301173,6,0.7668
22.1500,20.000000,59.196525,-106.284772,2518.591391,6,0.7670
22.1600,20.000000,58.273147,-78.652702,2450.373218,6,0.7672
22.1700,20.000000,57.623471,-57.277308,1371.355883,6,0.7674
22.1800,20.000000,57.127601,-51.225585,-291.882763,6,0.7676
22.1900,20.000000,56.598959,-63.114963,-1825.228225,6,0.7679
22.2000,20.000000,55.865302,-87.730149,-2564.390274,6,0.7681
22.2100,20.000000,54.844356,-114.402769,-2216.787926,6,0.7683
22.2200,20.000000,53.577246,-132.065908,-1005.806220,6,0.7685
22.2300,20.000000,52.203038,-134.518893,439.990160,6,0.7687
22.2400,20.000000,50.886869,-123.266105,1403.184227,6,0.7689
22.2500,20.000000,49.737716,-106.455209,1443.811673,6,0.7692
22.2600,20.000000,48.757764,-94.389871,629.515797,6,0.7694
22.2700,20.000000,47.849919,-93.864893,-493.400322,6,0.7696
22.2800,20.000000,46.880466,-104.257878,-1182.713487,6,0.7698
22.2900,20.000000,45.764761,-117.519162,-900.820238,6,0.7700
22.3000,20.000000,44.530083,-122.274282,369.794720,6,0.7702
22.3100,20.000000,43.319275,-110.123268,2065.615147,6,0.7705
22.3200,20.000000,42.327618,-80.961979,3284.053742,6,0.7707
22.3300,20.000000,41.700036,-44.442193,3225.144093,6,0.7709
22.3400,20.000000,41.438774,-16.459098,1622.451006,6,0.7711
22.3500,20.000000,41.370854,-11.993173,-1054.882861,6,0.7713
22.3600,20.000000,41.198911,-37.556755,-3746.665492,6,0.7715
22.3700,20.000000,40.619719,-86.926483,-5247.023726,6,0.7718
22.3800,20.000000,39.460381,-142.497229,-4755.863198,6,0.7720
22.3900,20.000000,37.769774,-182.043747,-2280.236819,6,0.7722
22.4000,20.000000,35.819506,-188.101966,1311.485110,6,0.7724
22.4100,20.000000,34.007735,-155.814045,4624.518723,6,0.7726
22.4200,20.000000,32.703225,-95.611591,6323.378946,6,0.7728
22.4300,20.000000,32.095503,-29.346466,5709.900132,6,0.7731
22.4400,20.000000,32.116296,18.586411,3032.689476,6,0.7733
22.4500,20.000000,32.467231,31.307324,-614.369214,6,0.7735
22.4600,20.000000,32.742442,6.299027,-3761.572441,6,0.7737
22.4700,20.000000,32.593212,-43.924125,-5191.393301,6,0.7739
22.4800,20.000000,31.863960,-97.528839,-4445.283845,6,0.7741
22.4900,20.000000,30.642635,-132.829802,-1987.490048,6,0.7744
22.5000,20.000000,29.207364,-137.278640,1037.609981,6,0.7746
22.5100,20.000000,27.897062,-112.077602,3333.823700,6,0.7748
22.5200,20.000000,26.965812,-70.602166,4021.387132,6,0.7750
22.5300,20.000000,26.485019,-31.649860,2990.114123,6,0.7752
22.5400,20.000000,26.332814,-10.799883,889.955654,6,0.7754
22.5500,20.000000,26.269021,-13.850747,-1217.417928,6,0.7757
22.5600,20.000000,26.055800,-35.148242,-2369.027249,6,0.7759
22.5700,20.000000,25.566056,-61.231292,-2130.812360,6,0.7761
22.5800,20.000000,24.831174,-77.764489,-755.257277,6,0.7763
22.5900,20.000000,24.010767,-76.336437,989.407864,6,0.7765
22.6000,20.000000,23.304445,-57.976332,2218.540443,6,0.7767
22.6100,20.000000,22.851240,-31.965628,2358.150932,6,0.7770
22.6200,20.000000,22.665132,-10.813313,1397.551353,6,0.7772
22.6300,20.000000,22.634974,-4.014601,-140.703304,6,0.7774
22.6400,20.000000,22.584840,-13.627379,-1482.110857,6,0.7776
22.6500,20.000000,22.362426,-33.656818,-1984.320619,6,0.7778
22.6600,20.000000,21.911704,-53.313792,-1435.777144,6,0.7780
22.6700,20.000000,21.296150,-62.372361,-132.624384,6,0.7783
22.6800,20.000000,20.664257,-55.966279,1288.724227,6,0.7785
22.6900,20.000000,20.176825,-36.597877,2168.554546,6,0.7787
22.7000,20.000000,19.932299,-12.595188,2130.935087,6,0.7789
22.7100,20.000000,19.924921,6.020825,1237.289113,6,0.7791
22.7200,20.000000,20.052716,12.150594,-73.857999,6,0.7793
22.7300,20.000000,20.167933,4.543665,-1215.262902,6,0.7796
22.7400,20.000000,20.143589,-12.154664,-1725.976067,6,0.7798
22.7500,20.000000,19.924840,-29.975856,-1460.368610,6,0.7800
22.7600,20.000000,19.544072,-41.362036,-612.446454,6,0.7802
22.7700,20.000000,19.097599,-42.224785,416.212075,6,0.7804
22.7800,20.000000,18.699576,-33.037795,1222.212334,6,0.7806
22.7900,20.000000,18.436843,-17.780539,1571.438737,6,0.7809
22.8000,20.000000,18.343965,-1.609020,1458.621522,6,0.7811
22.8100,20.000000,18.404662,11.391892,1045.690653,6,0.7813
22.8200,20.000000,18.571803,19.304793,533.794746,6,0.7815
22.8300,20.000000,18.790758,22.067787,51.735809,6,0.7817
22.8400,20.000000,19.013159,20.339509,-377.296770,6,0.7819
22.8500,20.000000,19.197549,14.521851,-783.196077,6,0.7822
22.8600,20.000000,19.303596,4.675588,-1158.065593,6,0.7824
22.8700,20.000000,19.291060,-8.639461,-1398.034579,6,0.7826
22.8800,20.000000,19.130807,-23.285104,-1327.717561,6,0.7828
22.8900,20.000000,18.825358,-35.193812,-804.036376,6,0.7830
22.9000,20.000000,18.426931,-39.365832,158.150081,6,0.7832
22.9100,20.000000,18.038042,-32.030810,1319.569808,6,0.7835
22.9200,20.000000,17.786314,-12.974435,2266.874403,6,0.7837
22.9300,20.000000,17.778553,13.306678,2573.450731,6,0.7839
22.9400,20.000000,18.052448,38.494579,2000.931927,6,0.7841
22.9500,20.000000,18.548444,53.325316,647.223956,6,0.7843
22.9600,20.000000,19.118954,51.439058,-1043.841731,6,0.7845
22.9700,20.000000,19.577226,32.448482,-2439.549988,6,0.7848
22.9800,20.000000,19.767924,2.648059,-2979.546216,6,0.7850
22.9900,20.000000,19.630187,-27.142442,-2423.469393,6,0.7852
23.0000,20.000000,19.225075,-45.821329,-970.054308,6,0.7854
23.0100,20.000000,18.713760,-46.543529,813.217534,6,0.7856
23.0200,20.000000,18.294204,-29.556979,2223.991853,6,0.7858
23.0300,20.000000,18.122621,-2.063692,2719.946540,6,0.7861
23.0400,20.000000,18.252931,24.841952,2143.173941,6,0.7863
23.0500,20.000000,18.619460,40.799787,775.150893,6,0.7865
23.0600,20.000000,19.068926,40.344970,-798.064899,6,0.7867
23.0700,20.000000,19.426359,24.838489,-1944.340857,6,0.7869
23.0800,20.000000,19.565696,1.458153,-2248.415769,6,0.7872
23.0900,20.000000,19.455522,-20.129826,-1664.170367,6,0.7874
23.1000,20.000000,19.163100,-31.825254,-498.247025,6,0.7876
23.1100,20.000000,18.819017,-30.094767,752.896435,6,0.7878
23.1200,20.000000,18.561204,-16.767326,1625.458291,7,0.7880
23.1300,20.000000,18.483671,2.414399,1865.421438,7,0.7882
23.1400,20.000000,18.609492,20.541103,1489.720006,7,0.7884
23.1500,20.000000,18.894493,32.208799,723.456180,7,0.7886
23.1600,20.000000,19.253668,35.010227,-135.531762,7,0.7888
23.1700,20.000000,19.594697,29.498164,-847.072765,7,0.7889
23.1800,20.000000,19.843632,18.068771,-1292.438330,7,0.7891
23.1900,20.000000,19.956073,3.649397,-1456.911246,7,0.7893
23.2000,20.000000,19.916620,-11.069454,-1365.832463,7,0.7895
23.2100,20.000000,19.734683,-23.667252,-1030.836414,7,0.7897
23.2200,20.000000,19.443274,-31.686182,-447.975653,7,0.7899
23.2300,20.000000,19.100960,-32.626765,351.943112,7,0.7901
23.2400,20.000000,18.790739,-24.647320,1241.921534,7,0.7902
23.2500,20.000000,18.608013,-7.788334,1982.459756,7,0.7904
23.2600,20.000000,18.634972,15.001875,2284.391334,7,0.7906
23.2700,20.000000,18.908051,37.899493,1936.529314,7,0.7908
23.2800,20.000000,19.392962,53.732462,937.027957,7,0.7910
23.2900,20.000000,19.982700,56.640052,-448.884037,7,0.7912
23.3000,20.000000,20.525763,44.754781,-1754.469152,7,0.7913
23.3100,20.000000,20.877796,21.550669,-2489.305808,7,0.7915
23.3200,20.000000,20.956777,-5.031335,-2355.367249,7,0.7917
23.3300,20.000000,20.777169,-25.556676,-1397.023631,7,0.7919
23.3400,20.000000,20.445643,-32.971808,-2.909447,7,0.7921
23.3500,20.000000,20.117733,-25.614865,1254.561286,7,0.7923
23.3600,20.000000,19.933346,-7.880582,1874.990047,7,0.7925
23.3700,20.000000,19.960121,11.884936,1661.092249,7,0.7926
23.3800,20.000000,20.171045,25.341263,810.092517,7,0.7928
23.3900,20.000000,20.466947,28.086786,-185.451452,7,0.7930
23.4000,20.000000,20.732780,21.632234,-784.604864,7,0.7932
23.4100,20.000000,20.899591,12.394689,-673.436529,7,0.7934
23.4200,20.000000,20.980674,8.163503,69.778956,7,0.7936
23.4300,20.000000,21.062861,13.790268,1007.457796,7,0.7938
23.4400,20.000000,21.256479,28.312659,1563.837913,7,0.7939
23.4500,20.000000,21.629114,45.067026,1327.681582,7,0.7941
23.4600,20.000000,22.157820,54.866291,283.729903,7,0.7943
23.4700,20.000000,22.726440,50.741624,-1149.696668,7,0.7945
23.4800,20.000000,23.172652,31.872357,-2305.360032,7,0.7947
23.4900,20.000000,23.363887,4.634423,-2589.909362,7,0.7949
23.5000,20.000000,23.265341,-19.925830,-1786.652818,7,0.7950
23.5100,20.000000,22.965371,-31.098633,-183.819516,7,0.7952
23.5200,20.000000,22.643368,-23.602220,1543.667061,7,0.7954
23.5300,20.000000,22.493326,-0.225292,2648.708482,7,0.7956
23.5400,20.000000,22.638862,29.371950,2671.546099,7,0.7958
23.5500,20.000000,23.080765,53.205630,1665.114694,7,0.7960
23.5600,20.000000,23.702975,62.674243,169.188263,7,0.7962
23.5700,20.000000,24.334250,56.589396,-1060.096332,7,0.7963
23.5800,20.000000,24.834763,41.472317,-1434.295642,7,0.7965
23.5900,20.000000,25.163697,27.903483,-837.196621,7,0.7967
23.6000,20.000000,25.392833,24.728384,309.167409,7,0.7969
23.6100,20.000000,25.658264,34.086831,1259.601283,7,0.7971
23.6200,20.000000,26.074569,49.920410,1341.819638,7,0.7973
23.6300,20.000000,26.656673,60.923224,335.839791,7,0.7974
23.6400,20.000000,27.293034,56.637206,-1362.108988,7,0.7976
23.6500,20.000000,27.789417,33.681044,-2890.082791,7,0.7978
23.6600,20.000000,27.966655,-1.164450,-3329.372090,7,0.7980
23.6700,20.000000,27.766128,-32.906398,-2181.470436,7,0.7982
23.6800,20.000000,27.308527,-44.793859,323.287313,7,0.7984
23.6900,20.000000,26.870250,-26.440652,3252.364133,7,0.7986
23.7000,20.000000,26.779714,20.253424,5344.458838,7,0.7987
23.7100,20.000000,27.275319,80.448525,5572.559389,7,0.7989
23.7200,20.000000,28.388684,131.704612,3639.255143,7,0.7991
23.7300,20.000000,29.909411,153.233628,166.452666,7,0.7993
23.7400,20.000000,31.453357,135.033665,-3524.449054,7,0.7995
23.7500,20.000000,32.610085,82.744647,-5958.071058,7,0.7997
23.7600,20.000000,33.108250,15.872244,-6138.534377,7,0.7999
23.7700,20.000000,32.927529,-40.026041,-3986.704771,7,0.8000
23.7800,20.000000,32.307729,-63.861851,-381.633953,7,0.8002
23.7900,20.000000,31.650292,-47.658720,3215.534445,7,0.8004
23.8000,20.000000,31.354554,0.448837,5387.990197,7,0.8006
23.8100,20.000000,31.659269,60.101084,5360.425060,7,0.8008
23.8200,20.000000,32.556576,107.657339,3303.347437,7,0.8010
23.8300,20.000000,33.812416,126.168033,216.979657,7,0.8011
23.8400,20.000000,35.079937,111.996932,-2540.948308,7,0.8013
23.8500,20.000000,36.052355,75.349067,-3860.837961,7,0.8015
23.8600,20.000000,36.586918,34.780173,-3345.041982,7,0.8017
23.8700,20.000000,36.747958,8.448227,-1429.349471,7,0.8019
23.8800,20.000000,36.755883,6.193183,874.563835,7,0.8021
23.8900,20.000000,36.871822,25.939504,2478.202300,7,0.8023
23.9000,20.000000,37.274673,55.757229,2715.775746,7,0.8024
23.9100,20.000000,37.986966,80.255019,1615.564708,7,0.8026
23.9200,20.000000,38.879773,88.068523,-167.729995,7,0.8028
23.9300,20.000000,39.748337,76.900419,-1707.072968,7,0.8030
23.9400,20.000000,40.417781,53.927064,-2260.580991,7,0.8032
23.9500,20.000000,40.826878,31.688799,-1611.590117,7,0.8034
23.9600,20.000000,41.051557,21.695262,-138.547138,7,0.8036
23.9700,20.000000,41.260783,28.917856,1401.700024,7,0.8037
23.9800,20.000000,41.629915,49.729262,2257.216569,7,0.8039
23.9900,20.000000,42.255368,74.062188,2039.175075,7,0.8041
24.0000,20.000000,43.111158,90.512764,886.718195,7,0.8043
24.0100,20.000000,44.065624,91.796552,-627.611386,7,0.8045
24.0200,20.000000,44.947089,77.960536,-1790.674175,7,0.8047
24.0300,20.000000,45.624834,55.983068,-2088.548265,7,0.8048
24.0400,20.000000,46.066751,36.189571,-1430.222687,7,0.8050
24.0500,20.000000,46.348626,27.378614,-158.863508,7,0.8052
24.0600,20.000000,46.614323,33.012300,1137.637392,7,0.8054
24.0700,20.000000,47.008872,50.131362,1911.012667,7,0.8056
24.0800,20.000000,47.616950,71.232554,1890.419338,7,0.8058
24.0900,20.000000,48.433523,87.939749,1167.860537,7,0.8060
24.1000,20.000000,49.375745,94.589764,109.020411,7,0.8061
24.1100,20.000000,50.325318,90.120157,-846.388167,7,0.8063
24.1200,20.000000,51.178148,77.662001,-1384.820338,7,0.8065
24.1300,20.000000,51.878558,62.423750,-1423.669922,7,0.8067
24.1400,20.000000,52.426623,49.188603,-1085.740704,7,0.8069
24.1500,20.000000,52.862330,40.708936,-580.728059,7,0.8071
24.1600,20.000000,53.240802,37.574041,-75.186138,7,0.8073
24.1700,20.000000,53.613811,39.205214,372.774796,7,0.8074
24.1800,20.000000,54.024906,45.029537,785.698227,7,0.8076
24.1900,20.000000,54.514402,54.919178,1178.245933,7,0.8078
24.2000,20.000000,55.123290,68.594456,1478.151443,7,0.8080
24.2100,20.000000,55.886291,84.482207,1520.341586,7,0.8082
24.2200,20.000000,56.812934,99.001288,1131.062003,7,0.8084
24.2300,20.000000,57.866317,107.103447,259.066367,7,0.8085
24.2400,20.000000,58.955003,104.182615,-926.535624,7,0.8087
24.2500,20.000000,59.949969,88.572735,-2043.878389,7,0.8089
24.2600,20.000000,60.726458,63.305047,-2631.152014,7,0.8091
24.2700,20.000000,61.216070,35.949694,-2354.672470,7,0.8093
24.2800,20.000000,61.445452,16.211598,-1192.970756,7,0.8095
24.2900,20.000000,61.540302,12.090279,502.470731,7,0.8097
24.3000,20.000000,61.687257,26.261013,2116.405102,7,0.8098
24.3100,20.000000,62.065522,54.418381,3013.957964,7,0.8100
24.3200,20.000000,62.775625,86.540172,2814.933474,7,0.8102
24.3300,20.000000,63.796326,110.717051,1571.674634,7,0.8104
24.3400,20.000000,64.989966,117.973664,-236.829832,7,0.8106
24.3500,20.000000,66.155799,105.980454,-1898.703243,7,0.8108
24.3600,20.000000,67.109575,79.999600,-2767.424340,7,0.8109
24.3700,20.000000,67.755791,50.631967,-2531.801930,7,0.8111
24.3800,20.000000,68.122214,29.363561,-1337.768187,7,0.8113
24.3900,20.000000,68.343062,23.876604,289.077501,7,0.8115
24.4000,20.000000,68.599746,35.145111,1679.761074,7,0.8117
24.4100,20.000000,69.045964,57.471825,2306.377272,7,0.8119
24.4200,20.000000,69.749183,81.272656,1987.576104,7,0.8121
24.4300,20.000000,70.671417,97.223347,931.105260,7,0.8122
24.4400,20.000000,71.693650,99.894762,-391.173625,7,0.8124
24.4500,20.000000,72.669313,89.399875,-1464.451328,7,0.8126
24.4600,20.000000,73.481647,70.605735,-1940.519795,7,0.8128
24.4700,20.000000,74.081427,50.589479,-1745.481336,7,0.8130
24.4800,20.000000,74.493437,35.696108,-1053.990475,7,0.8132
24.4900,20.000000,74.795350,29.509669,-165.485980,7,0.8134
24.5000,20.000000,75.083630,32.386389,640.912012,7,0.8135
24.5100,20.000000,75.443077,42.327909,1199.217776,7,0.8137
24.5200,20.000000,75.930188,56.370744,1464.614491,7,0.8139
24.5300,20.000000,76.570492,71.620199,1457.348888,7,0.8141
24.5400,20.000000,77.362592,85.517722,1197.479001,7,0.8143
24.5500,20.000000,78.280847,95.569779,682.661024,7,0.8145
24.5600,20.000000,79.273988,99.170943,-74.952103,7,0.8146
24.5700,20.000000,80.264266,94.070737,-982.722446,7,0.8148
24.5800,20.000000,81.155403,79.516494,-1829.409622,7,0.8150
24.5900,20.000000,81.854595,57.482545,-2321.662394,7,0.8152
24.6000,20.000000,82.305054,33.083246,-2198.387733,7,0.8154
24.6100,20.000000,82.516260,13.514790,-1373.861830,7,0.8156
24.6200,20.000000,82.575349,5.606009,-30.580731,7,0.8158
24.6300,20.000000,82.628381,12.903175,1403.742394,7,0.8159
24.6400,20.000000,82.833413,33.680857,2406.614899,7,0.8161
24.6500,20.000000,83.301998,61.035473,2581.860928,7,0.8163
24.6600,20.000000,84.054122,85.318076,1848.700404,7,0.8165
24.6700,20.000000,85.008359,98.009482,500.346452,7,0.8167
24.6800,20.000000,86.014312,95.325005,-909.427722,7,0.8169
24.6900,20.000000,86.914859,79.820927,-1809.385628,7,0.8171
24.7000,20.000000,87.610731,59.137292,-1872.424120,7,0.8172
24.7100,20.000000,88.097605,42.372445,-1167.945937,7,0.8174
24.7200,20.000000,88.458179,35.778373,-125.070303,7,0.8176
24.7300,20.000000,88.813173,39.871039,681.904004,7,0.8178
24.7400,20.000000,89.255600,49.416453,824.088850,7,0.8180
24.7500,20.000000,89.801502,56.352816,240.229836,7,0.8182
24.7600,20.000000,90.382657,54.221050,-724.776785,7,0.8183
24.7700,20.000000,90.885923,41.857280,-1491.138705,7,0.8185
24.7800,20.000000,91.219802,24.398276,-1544.921564,7,0.8187
24.7900,20.000000,91.373888,10.958849,-718.411531,7,0.8189
24.8000,20.000000,91.438979,10.030045,695.510852,7,0.8191
24.8100,20.000000,91.574489,24.869066,2061.576202,7,0.8193
24.8200,20.000000,91.936360,51.261569,2703.233885,7,0.8195
24.8300,20.000000,92.599720,78.933743,2241.439751,7,0.8196
24.8400,20.000000,93.515035,96.090364,800.680257,7,0.8198
24.8500,20.000000,94.521528,94.947349,-1027.578413,7,0.8200
24.8600,20.000000,95.413982,75.538796,-2455.052472,7,0.8202
24.8700,20.000000,96.032304,45.846299,-2872.887532,7,0.8204
24.8800,20.000000,96.330908,18.081046,-2148.436879,7,0.8206
24.8900,20.000000,96.393925,2.877562,-691.155206,7,0.8208
24.9000,20.000000,96.388459,4.257941,751.653698,7,0.8209
24.9100,20.000000,96.479083,17.910635,1472.622564,7,0.8211
24.9200,20.000000,96.746672,33.710393,1167.660849,7,0.8213
24.9300,20.000000,97.153291,41.263852,98.017902,7,0.8215
24.9400,20.000000,97.571949,35.670751,-1039.350998,7,0.8217
24.9500,20.000000,97.866706,20.476832,-1477.310583,7,0.8219
24.9600,20.000000,97.981486,6.124539,-800.455081,7,0.8220
24.9700,20.000000,97.989197,4.467731,793.650537,7,0.8222
24.9800,20.000000,98.070841,21.997550,2539.765902,7,0.8224
24.9900,20.000000,98.429148,55.263049,3454.066605,7,0.8226
25.0000,20.000000,99.176101,91.078882,2829.639663,7,0.8228
25.0100,20.000000,100.250726,111.855842,637.497222,7,0.8230
25.0200,20.000000,101.413218,103.828826,-2375.347086,7,0.8232
25.0300,20.000000,102.327302,64.348900,-4961.827655,7,0.8233
25.0400,20.000000,102.700196,4.592273,-5916.750608,7,0.8235
25.0500,20.000000,102.419148,-53.986112,-4641.652718,7,0.8237
25.0600,20.000000,101.620474,-88.240781,-1466.013180,7,0.8239
25.0700,20.000000,100.654332,-83.306375,2438.537354,7,0.8241
25.0800,20.000000,99.954347,-39.470034,5529.784539,7,0.8243
25.0900,20.000000,99.864931,27.289315,6550.734132,7,0.8245
25.1000,20.000000,100.500133,91.544649,5077.521743,7,0.8246
25.1100,20.000000,101.695824,128.839750,1710.799007,7,0.8248
25.1200,20.000000,103.076928,125.760629,-2178.895692,7,0.8250
25.1300,20.000000,104.211037,85.261836,-5039.626098,7,0.8252
25.1400,20.000000,104.782165,24.968107,-5797.591090,7,0.8254
25.1500,20.000000,104.710399,-30.689985,-4294.956817,7,0.8256
25.1600,20.000000,104.168365,-60.931030,-1317.179227,7,0.8257
25.1700,20.000000,103.491778,-57.033570,1790.562464,7,0.8259
25.1800,20.000000,103.027694,-25.119780,3733.422654,7,0.8261
25.1900,20.000000,102.989383,17.634883,3822.977990,7,0.8263
25.2000,20.000000,103.380391,51.339780,2233.680556,7,0.8265
25.2100,20.000000,104.016178,62.308494,-140.085719,7,0.8267
25.2200,20.000000,104.626561,48.538065,-2140.040013,7,0.8269
25.2300,20.000000,104.986940,19.507694,-2888.144787,7,0.8270
25.2400,20.000000,105.016715,-9.224831,-2165.095109,7,0.8272
25.2500,20.000000,104.802443,-23.794208,-459.406213,7,0.8274
25.2600,20.000000,104.540831,-18.412955,1315.028445,7,0.8276
25.2700,20.000000,104.434184,2.506361,2280.682194,7,0.8278
25.2800,20.000000,104.590958,27.200689,2010.213443,7,0.8280
25.2900,20.000000,104.978198,42.710630,700.860862,7,0.8281
25.3000,20.000000,105.445171,41.217906,-958.105503,7,0.8283
25.3100,20.000000,105.802556,23.548520,-2143.464631,7,0.8285
25.3200,20.000000,105.916141,-1.651386,-2298.354826,7,0.8287
25.3300,20.000000,105.769528,-22.418577,-1382.535311,7,0.8289
25.3400,20.000000,105.467769,-29.302093,136.715844,7,0.8291
25.3500,20.000000,105.183486,-19.684260,1532.441468,7,0.8293
25.3600,20.000000,105.074084,1.346737,2172.022729,7,0.8294
25.3700,20.000000,105.210421,23.756195,1803.420381,7,0.8296
25.3800,20.000000,105.549208,37.415144,644.164811,7,0.8298
25.3900,20.000000,105.958724,36.639491,-753.197902,7,0.8300
25.4000,20.000000,106.281998,22.351186,-1777.510816,7,0.8302
25.4100,20.000000,106.405748,1.089274,-2035.397451,7,0.8304
25.4200,20.000000,106.303783,-18.356763,-1498.982428,7,0.8306
25.4300,20.000000,106.038612,-28.890374,-470.511116,7,0.8307
25.4400,20.000000,105.725976,-27.766985,596.941042,7,0.8309
25.4500,20.000000,105.483273,-16.951553,1318.566951,7,0.8311
25.4600,20.000000,105.386945,-1.395646,1526.335575,7,0.8313
25.4700,20.000000,105.455360,13.575158,1286.485045,7,0.8315
25.4800,20.000000,105.658448,24.334055,800.756111,7,0.8317
25.4900,20.000000,105.942041,29.590280,266.811067,7,0.8318
25.5000,20.000000,106.250254,29.670276,-216.329248,7,0.8320
25.5100,20.000000,106.535447,25.263695,-651.682399,7,0.8322
25.5200,20.000000,106.755528,16.636628,-1067.988486,7,0.8324
25.5300,20.000000,106.868179,3.903926,-1425.984285,7,0.8326
25.5400,20.000000,106.833606,-11.883057,-1582.043527,7,0.8328
25.5500,20.000000,106.630518,-27.736945,-1345.967447,7,0.8330
25.5600,20.000000,106.278867,-38.802406,-608.141816,7,0.8331
25.5700,20.000000,105.854470,-39.899781,538.428872,7,0.8333
25.5800,20.000000,105.480872,-28.033829,1764.094236,7,0.8335
25.5900,20.000000,105.293793,-4.617896,2598.645895,7,0.8337
25.6000,20.000000,105.388514,23.939089,2629.580866,7,0.8339
25.6100,20.000000,105.772575,47.973721,1712.619715,7,0.8341
25.6200,20.000000,106.347988,58.191483,85.626357,7,0.8343
25.6300,20.000000,106.936405,49.686248,-1685.229923,7,0.8344
25.6400,20.000000,107.341713,24.486885,-2919.877166,7,0.8346
25.6500,20.000000,107.426142,-8.711295,-3111.321326,7,0.8348
25.6600,20.000000,107.167487,-37.739542,-2155.263507,7,0.8350
25.6700,20.000000,106.671352,-51.816565,-412.895267,7,0.8352
25.6800,20.000000,106.131156,-45.997447,1428.235451,7,0.8354
25.6900,20.000000,105.751403,-23.251856,2642.243761,7,0.8355
25.7000,20.000000,105.666119,6.847428,2772.174131,7,0.8357
25.7100,20.000000,105.888351,32.191626,1812.815577,7,0.8359
25.7200,20.000000,106.309951,43.103740,196.711288,7,0.8361
25.7300,20.000000,106.750426,36.125852,-1403.144354,7,0.8363
